ID	PRIMER	ERROR
ERR346600.12456	VH-FW9	0.7
ERR346600.12441	VH-FW1	0.75
ERR346600.12449	VH-FW9	0.65
ERR346600.12454	VH-FW9	0.7
ERR346600.12440	VH-FW17	0.6
ERR346600.12447	VH-FW16	0.6363636363636364
ERR346600.12451	VH-FW16	0.6818181818181819
ERR346600.12443	VH-FW16	0.6818181818181819
ERR346600.12455	VH-FW16	0.6363636363636364
ERR346600.12459	VH-FW9	0.7
ERR346600.12452	VH-FW17	0.65
ERR346600.12446	VH-FW9	0.7
ERR346600.12435	VH-FW9	0.65
ERR346600.12463	VH-FW16	0.5909090909090908
ERR346600.12457	VH-FW16	0.6363636363636364
ERR346600.12461	VH-FW16	0.6818181818181819
ERR346600.12450	VH-FW16	0.5909090909090908
ERR346600.12466	VH-FW9	0.65
ERR346600.12464	VH-FW16	0.6363636363636364
ERR346600.12448	VH-FW16	0.6818181818181819
ERR346600.12467	VH-FW9	0.7
ERR346600.12453	VH-FW9	0.65
ERR346600.12470	VH-FW9	0.7
ERR346600.12469	VH-FW16	0.6363636363636364
ERR346600.12471	VH-FW16	0.6363636363636364
ERR346600.12462	VH-FW16	0.5909090909090908
ERR346600.12465	VH-FW16	0.6363636363636364
ERR346600.12460	VH-FW16	0.6363636363636364
ERR346600.12468	VH-FW12	0.35
ERR346600.12473	VH-FW16	0.6363636363636364
ERR346600.12458	VH-FW16	0.6818181818181819
ERR346600.12479	VH-FW17	0.65
ERR346600.12480	VH-FW9	0.65
ERR346600.12477	VH-FW16	0.6363636363636364
ERR346600.12483	VH-FW16	0.5909090909090908
ERR346600.12475	VH-FW9	0.65
ERR346600.12472	VH-FW17	0.6
ERR346600.12476	VH-FW16	0.6363636363636364
ERR346600.12478	VH-FW16	0.5909090909090908
ERR346600.12486	VH-FW9	0.7
ERR346600.12488	VH-FW9	0.65
ERR346600.12489	VH-FW16	0.6818181818181819
ERR346600.12493	VH-FW16	0.6363636363636364
ERR346600.12496	VH-FW16	0.6363636363636364
ERR346600.12490	VH-FW17	0.6
ERR346600.12487	VH-FW9	0.65
ERR346600.12501	VH-FW9	0.7
ERR346600.12500	VH-FW16	0.5909090909090908
ERR346600.12485	VH-FW16	0.6363636363636364
ERR346600.12492	VH-FW9	0.65
ERR346600.12502	VH-FW16	0.6363636363636364
ERR346600.12498	VH-FW16	0.6363636363636364
ERR346600.12494	VH-FW15	0.65
ERR346600.12503	VH-FW16	0.6363636363636364
ERR346600.12495	VH-FW16	0.6363636363636364
ERR346600.12499	VH-FW16	0.6363636363636364
ERR346600.12507	VH-FW17	0.65
ERR346600.12481	VH-FW17	0.6
ERR346600.12509	VH-FW16	0.6363636363636364
ERR346600.12510	VH-FW17	0.65
ERR346600.12517	VH-FW16	0.6818181818181819
ERR346600.12506	VH-FW16	0.6818181818181819
ERR346600.12508	VH-FW17	0.6
ERR346600.12505	VH-FW17	0.6
ERR346600.12514	VH-FW9	0.7
ERR346600.12518	VH-FW17	0.6
ERR346600.12513	VH-FW16	0.6818181818181819
ERR346600.12512	VH-FW9	0.65
ERR346600.12520	VH-FW16	0.6363636363636364
ERR346600.12523	VH-FW17	0.6
ERR346600.12511	VH-FW9	0.65
ERR346600.12491	VH-FW16	0.6818181818181819
ERR346600.12516	VH-FW16	0.6363636363636364
ERR346600.12515	VH-FW16	0.6363636363636364
ERR346600.12530	VH-FW16	0.6818181818181819
ERR346600.12529	VH-FW17	0.65
ERR346600.12525	VH-FW9	0.7
ERR346600.12526	VH-FW9	0.7
ERR346600.12528	VH-FW9	0.7
ERR346600.12527	VH-FW9	0.65
ERR346600.12536	VH-FW16	0.6363636363636364
ERR346600.12534	VH-FW9	0.65
ERR346600.12524	VH-FW16	0.6363636363636364
ERR346600.12522	VH-FW17	0.6
ERR346600.12521	VH-FW16	0.5909090909090908
ERR346600.12539	VH-FW16	0.5909090909090908
ERR346600.12537	VH-FW9	0.65
ERR346600.12535	VH-FW9	0.7
ERR346600.12543	VH-FW17	0.65
ERR346600.12531	VH-FW9	0.65
ERR346600.12541	VH-FW9	0.65
ERR346600.12532	VH-FW9	0.65
ERR346600.12547	VH-FW16	0.6363636363636364
ERR346600.12545	VH-FW16	0.6818181818181819
ERR346600.12542	VH-FW16	0.6363636363636364
ERR346600.12544	VH-FW16	0.6818181818181819
ERR346600.12538	VH-FW16	0.6818181818181819
ERR346600.12546	VH-FW9	0.7
ERR346600.12548	VH-FW9	0.65
ERR346600.12558	VH-FW9	0.65
ERR346600.12557	VH-FW9	0.7
ERR346600.12556	VH-FW17	0.6
ERR346600.12553	VH-FW16	0.6363636363636364
ERR346600.12550	VH-FW16	0.6363636363636364
ERR346600.12559	VH-FW15	0.44999999999999996
ERR346600.12549	VH-FW16	0.6363636363636364
ERR346600.12552	VH-FW16	0.6363636363636364
ERR346600.12551	VH-FW17	0.6
ERR346600.12540	VH-FW17	0.6
ERR346600.12555	VH-FW16	0.6363636363636364
ERR346600.12561	VH-FW16	0.6363636363636364
ERR346600.12554	VH-FW17	0.65
ERR346600.12560	VH-FW17	0.6
ERR346600.12563	VH-FW9	0.65
ERR346600.12569	VH-FW16	0.6363636363636364
ERR346600.12575	VH-FW16	0.5909090909090908
ERR346600.12571	VH-FW17	0.65
ERR346600.12564	VH-FW16	0.6363636363636364
ERR346600.12576	VH-FW9	0.7
ERR346600.12572	VH-FW16	0.6818181818181819
ERR346600.12568	VH-FW17	0.65
ERR346600.12562	VH-FW17	0.6
ERR346600.12578	VH-FW16	0.6818181818181819
ERR346600.12565	VH-FW16	0.5909090909090908
ERR346600.12582	VH-FW16	0.6363636363636364
ERR346600.12573	VH-FW17	0.65
ERR346600.12581	VH-FW16	0.6363636363636364
ERR346600.12574	VH-FW16	0.6818181818181819
ERR346600.12589	VH-FW16	0.6363636363636364
ERR346600.12583	VH-FW16	0.6818181818181819
ERR346600.12588	VH-FW16	0.6818181818181819
ERR346600.12594	VH-FW9	0.7
ERR346600.12584	VH-FW16	0.6818181818181819
ERR346600.12577	VH-FW16	0.6818181818181819
ERR346600.12590	VH-FW13	0.5
ERR346600.12579	VH-FW16	0.6363636363636364
ERR346600.12570	VH-FW16	0.6363636363636364
ERR346600.12586	VH-FW16	0.6363636363636364
ERR346600.12591	VH-FW16	0.6363636363636364
ERR346600.12593	VH-FW16	0.6818181818181819
ERR346600.12606	VH-FW16	0.6818181818181819
ERR346600.12595	VH-FW17	0.6
ERR346600.12609	VH-FW9	0.7
ERR346600.12602	VH-FW16	0.6363636363636364
ERR346600.12592	VH-FW9	0.7
ERR346600.12603	VH-FW17	0.6
ERR346600.12600	VH-FW16	0.6363636363636364
ERR346600.12618	VH-FW9	0.65
ERR346600.12601	VH-FW16	0.6363636363636364
ERR346600.12607	VH-FW16	0.6363636363636364
ERR346600.12587	VH-FW9	0.65
ERR346600.12612	VH-FW9	0.7
ERR346600.12619	VH-FW14	0.6
ERR346600.12615	VH-FW16	0.6363636363636364
ERR346600.12614	VH-FW9	0.65
ERR346600.12599	VH-FW16	0.6363636363636364
ERR346600.12597	VH-FW9	0.65
ERR346600.12624	VH-FW16	0.5909090909090908
ERR346600.12610	VH-FW16	0.6363636363636364
ERR346600.12616	VH-FW16	0.6363636363636364
ERR346600.12605	VH-FW9	0.65
ERR346600.12611	VH-FW16	0.6363636363636364
ERR346600.12620	VH-FW16	0.6363636363636364
ERR346600.12625	VH-FW9	0.7
ERR346600.12626	VH-FW16	0.6363636363636364
ERR346600.12623	VH-FW16	0.6363636363636364
ERR346600.12604	VH-FW17	0.6
ERR346600.12608	VH-FW17	0.6
ERR346600.12628	VH-FW9	0.65
ERR346600.12632	VH-FW17	0.65
ERR346600.12621	VH-FW17	0.65
ERR346600.12630	VH-FW16	0.6818181818181819
ERR346600.12635	VH-FW16	0.6818181818181819
ERR346600.12617	VH-FW9	0.65
ERR346600.12637	VH-FW9	0.7
ERR346600.12627	VH-FW16	0.6363636363636364
ERR346600.12634	VH-FW16	0.5909090909090908
ERR346600.12631	VH-FW9	0.65
ERR346600.12613	VH-FW9	0.65
ERR346600.12636	VH-FW16	0.6818181818181819
ERR346600.12648	VH-FW9	0.7
ERR346600.12653	VH-FW16	0.6363636363636364
ERR346600.12642	VH-FW16	0.5909090909090908
ERR346600.12647	VH-FW16	0.6363636363636364
ERR346600.12644	VH-FW9	0.65
ERR346600.12640	VH-FW16	0.6363636363636364
ERR346600.12652	VH-FW9	0.7
ERR346600.12650	VH-FW17	0.6
ERR346600.12633	VH-FW16	0.6363636363636364
ERR346600.12660	VH-FW9	0.7
ERR346600.12643	VH-FW9	0.65
ERR346600.12645	VH-FW16	0.6363636363636364
ERR346600.12651	VH-FW16	0.5909090909090908
ERR346600.12649	VH-FW9	0.65
ERR346600.12672	VH-FW16	0.5909090909090908
ERR346600.12656	VH-FW17	0.65
ERR346600.12646	VH-FW9	0.65
ERR346600.12664	VH-FW9	0.65
ERR346600.12639	VH-FW16	0.6818181818181819
ERR346600.12661	VH-FW16	0.6363636363636364
ERR346600.12657	VH-FW9	0.7
ERR346600.12638	VH-FW17	0.6
ERR346600.12667	VH-FW9	0.7
ERR346600.12676	VH-FW9	0.65
ERR346600.12665	VH-FW9	0.7
ERR346600.12663	VH-FW16	0.6363636363636364
ERR346600.12677	VH-FW9	0.65
ERR346600.12675	VH-FW17	0.6
ERR346600.12680	VH-FW17	0.6
ERR346600.12666	VH-FW9	0.7
ERR346600.12670	VH-FW16	0.6363636363636364
ERR346600.12671	VH-FW17	0.65
ERR346600.12658	VH-FW16	0.5909090909090908
ERR346600.12655	VH-FW9	0.7
ERR346600.12679	VH-FW17	0.65
ERR346600.12654	VH-FW16	0.6363636363636364
ERR346600.12678	VH-FW16	0.6818181818181819
ERR346600.12682	VH-FW9	0.65
ERR346600.12684	VH-FW9	0.7
ERR346600.12681	VH-FW9	0.7
ERR346600.12662	VH-FW16	0.6363636363636364
ERR346600.12668	VH-FW16	0.5909090909090908
ERR346600.12690	VH-FW9	0.7
ERR346600.12674	VH-FW17	0.65
ERR346600.12683	VH-FW17	0.6
ERR346600.12685	VH-FW16	0.6363636363636364
ERR346600.12686	VH-FW9	0.65
ERR346600.12698	VH-FW9	0.7
ERR346600.12688	VH-FW16	0.6363636363636364
ERR346600.12687	VH-FW17	0.6
ERR346600.12693	VH-FW9	0.7
ERR346600.12694	VH-FW16	0.6363636363636364
ERR346600.12704	VH-FW16	0.6818181818181819
ERR346600.12697	VH-FW16	0.6363636363636364
ERR346600.12705	VH-FW16	0.5909090909090908
ERR346600.12692	VH-FW9	0.65
ERR346600.12699	VH-FW16	0.6818181818181819
ERR346600.12689	VH-FW1	0.55
ERR346600.12702	VH-FW16	0.6363636363636364
ERR346600.12703	VH-FW17	0.6
ERR346600.12700	VH-FW9	0.65
ERR346600.12717	VH-FW16	0.6363636363636364
ERR346600.12701	VH-FW9	0.7
ERR346600.12714	VH-FW17	0.65
ERR346600.12711	VH-FW16	0.6818181818181819
ERR346600.12710	VH-FW17	0.65
ERR346600.12712	VH-FW17	0.65
ERR346600.12713	VH-FW9	0.65
ERR346600.12723	VH-FW17	0.6
ERR346600.12719	VH-FW17	0.65
ERR346600.12716	VH-FW15	0.5
ERR346600.12726	VH-FW16	0.6818181818181819
ERR346600.12715	VH-FW16	0.6818181818181819
ERR346600.12718	VH-FW16	0.6363636363636364
ERR346600.12721	VH-FW17	0.6
ERR346600.12707	VH-FW9	0.65
ERR346600.12724	VH-FW9	0.65
ERR346600.12730	VH-FW16	0.6363636363636364
ERR346600.12709	VH-FW16	0.6818181818181819
ERR346600.12729	VH-FW17	0.65
ERR346600.12722	VH-FW9	0.65
ERR346600.12725	VH-FW16	0.6818181818181819
ERR346600.12727	VH-FW16	0.6363636363636364
ERR346600.12733	VH-FW9	0.65
ERR346600.12734	VH-FW16	0.5909090909090908
ERR346600.12732	VH-FW16	0.6363636363636364
ERR346600.12738	VH-FW12	0.30000000000000004
ERR346600.12720	VH-FW16	0.6363636363636364
ERR346600.12740	VH-FW16	0.6363636363636364
ERR346600.12731	VH-FW17	0.65
ERR346600.12743	VH-FW17	0.6
ERR346600.12737	VH-FW16	0.6363636363636364
ERR346600.12753	VH-FW9	0.65
ERR346600.12736	VH-FW16	0.6363636363636364
ERR346600.12741	VH-FW16	0.5909090909090908
ERR346600.12747	VH-FW9	0.7
ERR346600.12735	VH-FW16	0.6818181818181819
ERR346600.12748	VH-FW16	0.6363636363636364
ERR346600.12744	VH-FW16	0.6363636363636364
ERR346600.12739	VH-FW16	0.6818181818181819
ERR346600.12755	VH-FW16	0.6363636363636364
ERR346600.12750	VH-FW16	0.6363636363636364
ERR346600.12760	VH-FW17	0.6
ERR346600.12745	VH-FW17	0.65
ERR346600.12742	VH-FW16	0.6818181818181819
ERR346600.12754	VH-FW17	0.65
ERR346600.12756	VH-FW16	0.6818181818181819
ERR346600.12749	VH-FW16	0.6818181818181819
ERR346600.12763	VH-FW16	0.5909090909090908
ERR346600.12746	VH-FW16	0.6818181818181819
ERR346600.12757	VH-FW9	0.65
ERR346600.12762	VH-FW16	0.5909090909090908
ERR346600.12759	VH-FW16	0.6363636363636364
ERR346600.12764	VH-FW9	0.7
ERR346600.12771	VH-FW9	0.65
ERR346600.12768	VH-FW9	0.7
ERR346600.12752	VH-FW17	0.6
ERR346600.12758	VH-FW9	0.65
ERR346600.12777	VH-FW16	0.6363636363636364
ERR346600.12766	VH-FW16	0.6363636363636364
ERR346600.12761	VH-FW16	0.6818181818181819
ERR346600.12767	VH-FW16	0.5909090909090908
ERR346600.12765	VH-FW16	0.5909090909090908
ERR346600.12778	VH-FW9	0.7
ERR346600.12776	VH-FW16	0.6363636363636364
ERR346600.12783	VH-FW9	0.7
ERR346600.12770	VH-FW16	0.6363636363636364
ERR346600.12772	VH-FW17	0.65
ERR346600.12773	VH-FW16	0.5909090909090908
ERR346600.12775	VH-FW16	0.6363636363636364
ERR346600.12793	VH-FW9	0.65
ERR346600.12789	VH-FW16	0.6818181818181819
ERR346600.12784	VH-FW16	0.5909090909090908
ERR346600.12780	VH-FW16	0.6363636363636364
ERR346600.12782	VH-FW17	0.6
ERR346600.12769	VH-FW16	0.6818181818181819
ERR346600.12788	VH-FW16	0.6363636363636364
ERR346600.12795	VH-FW16	0.6363636363636364
ERR346600.12786	VH-FW16	0.6363636363636364
ERR346600.12797	VH-FW9	0.65
ERR346600.12794	VH-FW16	0.6363636363636364
ERR346600.12790	VH-FW17	0.6
ERR346600.12781	VH-FW16	0.6818181818181819
ERR346600.12805	VH-FW16	0.5909090909090908
ERR346600.12799	VH-FW3	0.6
ERR346600.12779	VH-FW9	0.65
ERR346600.12787	VH-FW17	0.6
ERR346600.12796	VH-FW16	0.5909090909090908
ERR346600.12804	VH-FW16	0.6818181818181819
ERR346600.12785	VH-FW9	0.65
ERR346600.12798	VH-FW9	0.65
ERR346600.12791	VH-FW17	0.6
ERR346600.12792	VH-FW16	0.6363636363636364
ERR346600.12803	VH-FW9	0.7
ERR346600.12802	VH-FW9	0.7
ERR346600.12810	VH-FW9	0.65
ERR346600.12815	VH-FW16	0.6818181818181819
ERR346600.12819	VH-FW16	0.6363636363636364
ERR346600.12820	VH-FW13	0.55
ERR346600.12811	VH-FW9	0.65
ERR346600.12801	VH-FW16	0.6363636363636364
ERR346600.12800	VH-FW17	0.6
ERR346600.12809	VH-FW9	0.7
ERR346600.12808	VH-FW17	0.6
ERR346600.12817	VH-FW9	0.65
ERR346600.12816	VH-FW17	0.6
ERR346600.12814	VH-FW9	0.7
ERR346600.12824	VH-FW17	0.6
ERR346600.12807	VH-FW9	0.65
ERR346600.12826	VH-FW17	0.65
ERR346600.12818	VH-FW16	0.6818181818181819
ERR346600.12831	VH-FW17	0.65
ERR346600.12806	VH-FW9	0.7
ERR346600.12812	VH-FW16	0.6363636363636364
ERR346600.12823	VH-FW9	0.7
ERR346600.12827	VH-FW16	0.5909090909090908
ERR346600.12838	VH-FW16	0.5454545454545454
ERR346600.12825	VH-FW9	0.7
ERR346600.12832	VH-FW9	0.7
ERR346600.12837	VH-FW9	0.65
ERR346600.12834	VH-FW16	0.5
ERR346600.12841	VH-FW9	0.7
ERR346600.12830	VH-FW16	0.6818181818181819
ERR346600.12813	VH-FW16	0.6363636363636364
ERR346600.12822	VH-FW16	0.6363636363636364
ERR346600.12829	VH-FW16	0.6363636363636364
ERR346600.12836	VH-FW16	0.6818181818181819
ERR346600.12842	VH-FW16	0.6818181818181819
ERR346600.12839	VH-FW16	0.6818181818181819
ERR346600.12833	VH-FW16	0.6363636363636364
ERR346600.12849	VH-FW9	0.65
ERR346600.12835	VH-FW16	0.6363636363636364
ERR346600.12846	VH-FW9	0.7
ERR346600.12845	VH-FW16	0.6818181818181819
ERR346600.12844	VH-FW16	0.6363636363636364
ERR346600.12854	VH-FW16	0.5909090909090908
ERR346600.12843	VH-FW16	0.6363636363636364
ERR346600.12853	VH-FW16	0.6818181818181819
ERR346600.12850	VH-FW9	0.7
ERR346600.12852	VH-FW17	0.6
ERR346600.12860	VH-FW9	0.65
ERR346600.12840	VH-FW16	0.5909090909090908
ERR346600.12861	VH-FW17	0.65
ERR346600.12857	VH-FW9	0.7
ERR346600.12821	VH-FW16	0.5909090909090908
ERR346600.12847	VH-FW9	0.7
ERR346600.12863	VH-FW16	0.6363636363636364
ERR346600.12858	VH-FW16	0.6363636363636364
ERR346600.12864	VH-FW17	0.6
ERR346600.12855	VH-FW16	0.6818181818181819
ERR346600.12851	VH-FW16	0.6818181818181819
ERR346600.12871	VH-FW9	0.65
ERR346600.12848	VH-FW16	0.6363636363636364
ERR346600.12868	VH-FW16	0.6363636363636364
ERR346600.12877	VH-FW16	0.6818181818181819
ERR346600.12859	VH-FW16	0.6818181818181819
ERR346600.12865	VH-FW16	0.6363636363636364
ERR346600.12866	VH-FW17	0.65
ERR346600.12875	VH-FW16	0.6363636363636364
ERR346600.12856	VH-FW9	0.65
ERR346600.12869	VH-FW16	0.6818181818181819
ERR346600.12880	VH-FW9	0.7
ERR346600.12870	VH-FW16	0.6363636363636364
ERR346600.12876	VH-FW16	0.5909090909090908
ERR346600.12881	VH-FW16	0.5909090909090908
ERR346600.12872	VH-FW16	0.6363636363636364
ERR346600.12890	VH-FW16	0.6363636363636364
ERR346600.12879	VH-FW16	0.6363636363636364
ERR346600.12873	VH-FW16	0.6818181818181819
ERR346600.12874	VH-FW16	0.6818181818181819
ERR346600.12883	VH-FW17	0.65
ERR346600.12899	VH-FW16	0.6363636363636364
ERR346600.12882	VH-FW16	0.6363636363636364
ERR346600.12885	VH-FW16	0.5909090909090908
ERR346600.12892	VH-FW16	0.5909090909090908
ERR346600.12894	VH-FW16	0.5909090909090908
ERR346600.12895	VH-FW16	0.5909090909090908
ERR346600.12897	VH-FW9	0.7
ERR346600.12867	VH-FW16	0.6363636363636364
ERR346600.12893	VH-FW9	0.7
ERR346600.12878	VH-FW16	0.6363636363636364
ERR346600.12896	VH-FW17	0.6
ERR346600.12889	VH-FW9	0.65
ERR346600.12911	VH-FW16	0.5909090909090908
ERR346600.12902	VH-FW16	0.6818181818181819
ERR346600.12903	VH-FW9	0.7
ERR346600.12900	VH-FW16	0.5909090909090908
ERR346600.12887	VH-FW16	0.5909090909090908
ERR346600.12884	VH-FW16	0.6363636363636364
ERR346600.12905	VH-FW16	0.6818181818181819
ERR346600.12886	VH-FW16	0.6363636363636364
ERR346600.12898	VH-FW16	0.5909090909090908
ERR346600.12909	VH-FW9	0.65
ERR346600.12891	VH-FW16	0.6363636363636364
ERR346600.12910	VH-FW9	0.7
ERR346600.12908	VH-FW9	0.65
ERR346600.12901	VH-FW16	0.6363636363636364
ERR346600.12916	VH-FW16	0.6363636363636364
ERR346600.12912	VH-FW9	0.65
ERR346600.12907	VH-FW16	0.5909090909090908
ERR346600.12926	VH-FW16	0.6363636363636364
ERR346600.12915	VH-FW9	0.6
ERR346600.12920	VH-FW9	0.7
ERR346600.12917	VH-FW9	0.65
ERR346600.12906	VH-FW9	0.7
ERR346600.12918	VH-FW16	0.6818181818181819
ERR346600.12904	VH-FW9	0.65
ERR346600.12922	VH-FW9	0.7
ERR346600.12913	VH-FW9	0.7
ERR346600.12924	VH-FW16	0.6818181818181819
ERR346600.12914	VH-FW16	0.6363636363636364
ERR346600.12934	VH-FW16	0.5909090909090908
ERR346600.12931	VH-FW9	0.7
ERR346600.12921	VH-FW9	0.7
ERR346600.12919	VH-FW9	0.7
ERR346600.12923	VH-FW9	0.65
ERR346600.12937	VH-FW16	0.6363636363636364
ERR346600.12941	VH-FW16	0.6363636363636364
ERR346600.12927	VH-FW17	0.6
ERR346600.12930	VH-FW16	0.5909090909090908
ERR346600.12928	VH-FW16	0.6363636363636364
ERR346600.12925	VH-FW16	0.5909090909090908
ERR346600.12929	VH-FW6	0.55
ERR346600.12935	VH-FW9	0.65
ERR346600.12944	VH-FW9	0.65
ERR346600.12938	VH-FW9	0.6
ERR346600.12943	VH-FW17	0.6
ERR346600.12933	VH-FW9	0.65
ERR346600.12947	VH-FW16	0.6363636363636364
ERR346600.12936	VH-FW17	0.65
ERR346600.12956	VH-FW9	0.65
ERR346600.12948	VH-FW17	0.65
ERR346600.12950	VH-FW9	0.65
ERR346600.12953	VH-FW16	0.6363636363636364
ERR346600.12946	VH-FW9	0.65
ERR346600.12939	VH-FW16	0.6818181818181819
ERR346600.12954	VH-FW16	0.6363636363636364
ERR346600.12942	VH-FW16	0.5909090909090908
ERR346600.12952	VH-FW16	0.6363636363636364
ERR346600.12960	VH-FW16	0.6818181818181819
ERR346600.12958	VH-FW17	0.6
ERR346600.12963	VH-FW9	0.7
ERR346600.12955	VH-FW17	0.65
ERR346600.12945	VH-FW16	0.6363636363636364
ERR346600.12965	VH-FW16	0.6363636363636364
ERR346600.12949	VH-FW16	0.6818181818181819
ERR346600.12951	VH-FW16	0.6818181818181819
ERR346600.12969	VH-FW16	0.6363636363636364
ERR346600.12970	VH-FW16	0.6363636363636364
ERR346600.12957	VH-FW16	0.6363636363636364
ERR346600.12959	VH-FW9	0.7
ERR346600.12967	VH-FW17	0.6
ERR346600.12962	VH-FW17	0.65
ERR346600.12961	VH-FW16	0.6818181818181819
ERR346600.12973	VH-FW9	0.65
ERR346600.12974	VH-FW9	0.7
ERR346600.12971	VH-FW16	0.6363636363636364
ERR346600.12976	VH-FW16	0.6818181818181819
ERR346600.12977	VH-FW9	0.7
ERR346600.12982	VH-FW9	0.7
ERR346600.12972	VH-FW17	0.6
ERR346600.12966	VH-FW16	0.6363636363636364
ERR346600.12968	VH-FW16	0.6818181818181819
ERR346600.12990	VH-FW9	0.65
ERR346600.12975	VH-FW16	0.6363636363636364
ERR346600.12985	VH-FW16	0.6818181818181819
ERR346600.12981	VH-FW16	0.6363636363636364
ERR346600.12978	VH-FW16	0.6363636363636364
ERR346600.12979	VH-FW17	0.6
ERR346600.12983	VH-FW17	0.65
ERR346600.12980	VH-FW16	0.5909090909090908
ERR346600.12987	VH-FW16	0.6363636363636364
ERR346600.12989	VH-FW17	0.6
ERR346600.12999	VH-FW9	0.7
ERR346600.12994	VH-FW16	0.6363636363636364
ERR346600.12991	VH-FW16	0.5909090909090908
ERR346600.12984	VH-FW16	0.5909090909090908
ERR346600.12986	VH-FW9	0.65
ERR346600.12996	VH-FW16	0.6818181818181819
ERR346600.13002	VH-FW16	0.6363636363636364
ERR346600.12992	VH-FW16	0.6363636363636364
ERR346600.13001	VH-FW16	0.6363636363636364
ERR346600.13005	VH-FW9	0.65
ERR346600.13000	VH-FW16	0.6363636363636364
ERR346600.12988	VH-FW17	0.6
ERR346600.12997	VH-FW16	0.6363636363636364
ERR346600.13004	VH-FW16	0.6818181818181819
ERR346600.13011	VH-FW17	0.65
ERR346600.12995	VH-FW16	0.6363636363636364
ERR346600.13007	VH-FW9	0.7
ERR346600.12998	VH-FW9	0.65
ERR346600.13009	VH-FW16	0.6818181818181819
ERR346600.13010	VH-FW9	0.65
ERR346600.13006	VH-FW16	0.5909090909090908
ERR346600.13008	VH-FW16	0.6363636363636364
ERR346600.13003	VH-FW16	0.6818181818181819
ERR346600.13019	VH-FW9	0.65
ERR346600.13018	VH-FW16	0.6363636363636364
ERR346600.13013	VH-FW9	0.65
ERR346600.13012	VH-FW16	0.5909090909090908
ERR346600.13020	VH-FW16	0.6363636363636364
ERR346600.13014	VH-FW13	0.6
ERR346600.13017	VH-FW9	0.65
ERR346600.13025	VH-FW17	0.65
ERR346600.13022	VH-FW17	0.6
ERR346600.13028	VH-FW17	0.65
ERR346600.13023	VH-FW16	0.5909090909090908
ERR346600.13033	VH-FW16	0.5909090909090908
ERR346600.13016	VH-FW9	0.65
ERR346600.13015	VH-FW16	0.6818181818181819
ERR346600.13029	VH-FW9	0.7
ERR346600.13026	VH-FW9	0.65
ERR346600.13030	VH-FW17	0.6
ERR346600.13035	VH-FW17	0.6
ERR346600.13043	VH-FW9	0.65
ERR346600.13031	VH-FW9	0.7
ERR346600.13038	VH-FW17	0.6
ERR346600.13032	VH-FW9	0.7
ERR346600.13039	VH-FW9	0.65
ERR346600.13034	VH-FW16	0.6818181818181819
ERR346600.13036	VH-FW9	0.65
ERR346600.13037	VH-FW16	0.6818181818181819
ERR346600.13044	VH-FW17	0.6
ERR346600.13048	VH-FW17	0.6
ERR346600.13024	VH-FW16	0.6818181818181819
ERR346600.13040	VH-FW16	0.5909090909090908
ERR346600.13042	VH-FW16	0.6363636363636364
ERR346600.13049	VH-FW9	0.7
ERR346600.13055	VH-FW16	0.5909090909090908
ERR346600.13062	VH-FW17	0.6
ERR346600.13050	VH-FW9	0.7
ERR346600.13041	VH-FW9	0.7
ERR346600.13046	VH-FW9	0.65
ERR346600.13056	VH-FW16	0.5909090909090908
ERR346600.13057	VH-FW16	0.6818181818181819
ERR346600.13058	VH-FW9	0.65
ERR346600.13063	VH-FW9	0.65
ERR346600.13052	VH-FW17	0.65
ERR346600.13064	VH-FW16	0.6363636363636364
ERR346600.13070	VH-FW17	0.65
ERR346600.13051	VH-FW16	0.6363636363636364
ERR346600.13060	VH-FW16	0.5909090909090908
ERR346600.13061	VH-FW16	0.6818181818181819
ERR346600.13053	VH-FW16	0.6818181818181819
ERR346600.13065	VH-FW9	0.7
ERR346600.13067	VH-FW16	0.6363636363636364
ERR346600.13066	VH-FW16	0.6363636363636364
ERR346600.13076	VH-FW1	0.65
ERR346600.13074	VH-FW9	0.65
ERR346600.13068	VH-FW9	0.65
ERR346600.13069	VH-FW16	0.5909090909090908
ERR346600.13082	VH-FW9	0.7
ERR346600.13086	VH-FW16	0.6818181818181819
ERR346600.13078	VH-FW16	0.6363636363636364
ERR346600.13090	VH-FW16	0.6363636363636364
ERR346600.13083	VH-FW16	0.6818181818181819
ERR346600.13091	VH-FW16	0.6363636363636364
ERR346600.13075	VH-FW16	0.6363636363636364
ERR346600.13077	VH-FW9	0.7
ERR346600.13089	VH-FW17	0.6
ERR346600.13081	VH-FW9	0.7
ERR346600.13080	VH-FW16	0.6818181818181819
ERR346600.13095	VH-FW17	0.6
ERR346600.13073	VH-FW17	0.6
ERR346600.13079	VH-FW16	0.6363636363636364
ERR346600.13071	VH-FW17	0.6
ERR346600.13087	VH-FW9	0.65
ERR346600.13099	VH-FW16	0.6363636363636364
ERR346600.13088	VH-FW19	0.65
ERR346600.13096	VH-FW16	0.6363636363636364
ERR346600.13092	VH-FW16	0.6363636363636364
ERR346600.13105	VH-FW9	0.7
ERR346600.13106	VH-FW16	0.6818181818181819
ERR346600.13098	VH-FW16	0.6363636363636364
ERR346600.13085	VH-FW16	0.6363636363636364
ERR346600.13097	VH-FW9	0.65
ERR346600.13084	VH-FW9	0.65
ERR346600.13102	VH-FW16	0.6363636363636364
ERR346600.13109	VH-FW16	0.6363636363636364
